Time Interval,Volume Ξ,Floor Price Ξ
2022-08-10T00:00:00+00:00,110.7932,7.25456
2022-08-11T00:00:00+00:00,113.06,7.119
2022-08-12T00:00:00+00:00,30.93,7.131
2022-08-13T00:00:00+00:00,51.8401,6.78006
2022-08-14T00:00:00+00:00,128.253,6.175
2022-08-15T00:00:00+00:00,157.599,5.964
2022-08-16T00:00:00+00:00,114.832,6.3
2022-08-17T00:00:00+00:00,61.471,6.4664
2022-08-18T00:00:00+00:00,42.18,6.3
2022-08-19T00:00:00+00:00,53.854,6.274
2022-08-20T00:00:00+00:00,78.1201,5.81
2022-08-21T00:00:00+00:00,157.26,5.995
2022-08-22T00:00:00+00:00,68.93,5.468
2022-08-23T00:00:00+00:00,202.329,5.8594
2022-08-24T00:00:00+00:00,202.17676666666668,6.3084
2022-08-25T00:00:00+00:00,494.4174,7.46
2022-08-26T00:00:00+00:00,212.66971699482392,8.16005
2022-08-27T00:00:00+00:00,136.178325,7.50708
2022-08-28T00:00:00+00:00,113.51,8.5
2022-08-29T00:00:00+00:00,95.41031,7.700531
2022-08-30T00:00:00+00:00,25.77,8.084
2022-08-31T00:00:00+00:00,76.21999,7.46
2022-09-01T00:00:00+00:00,49.17,7.640000000000001
2022-09-02T00:00:00+00:00,75.17914613548953,7.62
2022-09-03T00:00:00+00:00,29.25,7.8
2022-09-04T00:00:00+00:00,8.3,8.3
2022-09-05T00:00:00+00:00,59.879,7.74
2022-09-06T00:00:00+00:00,38.32,7.08
2022-09-07T00:00:00+00:00,57.8565,6.722275000000001
2022-09-08T00:00:00+00:00,20.315,6.482
2022-09-09T00:00:00+00:00,31.20611,6.6542769999999996
2022-09-11T00:00:00+00:00,7.6,7.6
2022-09-12T00:00:00+00:00,63.92391,6.189482
2022-09-13T00:00:00+00:00,109.999,6.888
2022-09-14T00:00:00+00:00,31.0125,7.30875
2022-09-15T00:00:00+00:00,65.578,7.598
2022-09-16T00:00:00+00:00,64.525,7.0165
2022-09-17T00:00:00+00:00,614.381,8.676
2022-09-18T00:00:00+00:00,39.89,9.1
2022-09-19T00:00:00+00:00,168.62113,9.65
2022-09-20T00:00:00+00:00,474.8195103,10.349
2022-09-21T00:00:00+00:00,377.2069,11.355830000000001
2022-09-22T00:00:00+00:00,159.78,11.52
2022-09-23T00:00:00+00:00,160.28881,10.05
2022-09-24T00:00:00+00:00,97.3001,9.00005
2022-09-25T00:00:00+00:00,72.24,9.654
2022-09-26T00:00:00+00:00,91.7724,8.562899999999999
2022-09-27T00:00:00+00:00,82.12,8.1302
2022-09-28T00:00:00+00:00,40.35,9.120000000000001
2022-09-29T00:00:00+00:00,68.3969,9.75
2022-09-30T00:00:00+00:00,43.0529982253086,9.67
2022-10-01T00:00:00+00:00,22.47,10.223
2022-10-02T00:00:00+00:00,20.45,10.205
2022-10-03T00:00:00+00:00,40.8511,9.475769999999999
2022-10-04T00:00:00+00:00,105.25,10.31
2022-10-05T00:00:00+00:00,62.33,9.865
2022-10-06T00:00:00+00:00,24.99,12.091000000000001
2022-10-07T00:00:00+00:00,73.705,8.782
2022-10-08T00:00:00+00:00,85.85,11.26
2022-10-09T00:00:00+00:00,52.62,10.042
2022-10-10T00:00:00+00:00,43.6,9.68
2022-10-11T00:00:00+00:00,37.1,10.24
2022-10-12T00:00:00+00:00,49.23,10.895
2022-10-13T00:00:00+00:00,169.39,9.540000000000001
2022-10-14T00:00:00+00:00,212.95,9.725
2022-10-15T00:00:00+00:00,444.403,10.2392
2022-10-16T00:00:00+00:00,40.2,9.56
2022-10-17T00:00:00+00:00,827.13988,10.166
2022-10-18T00:00:00+00:00,292.9401,11.342
2022-10-19T00:00:00+00:00,87.58,10.945
2022-10-20T00:00:00+00:00,40.29,10.931999999999999
2022-10-21T00:00:00+00:00,15,15
2022-10-22T00:00:00+00:00,198.397,11.1352
2022-10-23T00:00:00+00:00,158.2675,10.76
2022-10-24T00:00:00+00:00,65.18,11.18
2022-10-25T00:00:00+00:00,73.5792,10.794599999999999
2022-10-26T00:00:00+00:00,92.75,10.905000000000001
2022-10-27T00:00:00+00:00,142.63,11.01
2022-10-28T00:00:00+00:00,108.2635,11.18
2022-10-29T00:00:00+00:00,22.722,10.4498
2022-10-30T00:00:00+00:00,121.4,11.24
2022-10-31T00:00:00+00:00,124.085,11.4015
2022-11-01T00:00:00+00:00,93.6369,11.372
2022-11-02T00:00:00+00:00,50.95,11.685
2022-11-03T00:00:00+00:00,18,18
2022-11-04T00:00:00+00:00,88.6865,9.69595
2022-11-05T00:00:00+00:00,24,24
2022-11-06T00:00:00+00:00,47.5,14.75
2022-11-07T00:00:00+00:00,96.158,10.251
2022-11-08T00:00:00+00:00,70.25511,9.657555
2022-11-09T00:00:00+00:00,141.402,8.719999999999999
2022-11-10T00:00:00+00:00,49.3,9.38
2022-11-11T00:00:00+00:00,248.981,8.801
2022-11-12T00:00:00+00:00,73.7908,8.63556
2022-11-13T00:00:00+00:00,50.743,8.4398
2022-11-14T00:00:00+00:00,95.97793,8.488965
2022-11-15T00:00:00+00:00,27.9797,8.780000000000001
2022-11-16T00:00:00+00:00,84.48891,9.236502999999999
2022-11-17T00:00:00+00:00,188.001,9.3628
2022-11-18T00:00:00+00:00,120.959,9.94
2022-11-19T00:00:00+00:00,50.91,11.539
2022-11-20T00:00:00+00:00,41.902,9.555299999999999
2022-11-21T00:00:00+00:00,81.2236,9.328470000000001
2022-11-22T00:00:00+00:00,43.379,10.5173
2022-11-23T00:00:00+00:00,34.8551,9.82
2022-11-24T00:00:00+00:00,57.1706,9.1
2022-11-25T00:00:00+00:00,71.274751,9.12152
2022-11-26T00:00:00+00:00,119.5024,10.46096
2022-11-27T00:00:00+00:00,102.678,10.3912
2022-11-28T00:00:00+00:00,69.63011,9.630055
2022-11-29T00:00:00+00:00,10.5038,10.5038
2022-11-30T00:00:00+00:00,136.73,10.38
2022-12-01T00:00:00+00:00,49.53,10.822000000000001
2022-12-02T00:00:00+00:00,123.078888,10.288888
2022-12-03T00:00:00+00:00,74.49,11.147
2022-12-04T00:00:00+00:00,12,12
2022-12-05T00:00:00+00:00,62.069,11.38
2022-12-06T00:00:00+00:00,341.25764,11.798
2022-12-07T00:00:00+00:00,125.77,13.224
2022-12-08T00:00:00+00:00,120.15,13.07
2022-12-09T00:00:00+00:00,42.8,13.66
2022-12-10T00:00:00+00:00,172.371,13.0109
2022-12-11T00:00:00+00:00,111.4378,14.059999999999999
2022-12-12T00:00:00+00:00,125.67512,11.086
2022-12-13T00:00:00+00:00,175.59271818181819,11.855191818181819
2022-12-14T00:00:00+00:00,49.65,10.17
2022-12-15T00:00:00+00:00,66.56375,12.057690000000001
2022-12-16T00:00:00+00:00,12.8,12.8
2022-12-17T00:00:00+00:00,39.4001,12.38008
2022-12-18T00:00:00+00:00,74.7089,12.994
2022-12-19T00:00:00+00:00,25.65,11.885
2022-12-20T00:00:00+00:00,61.93155,11.53426
2022-12-21T00:00:00+00:00,30.56069069,2.5185525520000005
2022-12-22T00:00:00+00:00,11.2,11.2
2022-12-23T00:00:00+00:00,56.8892,12.6419
2022-12-24T00:00:00+00:00,40.651202,11.1106616
2022-12-25T00:00:00+00:00,12.5,12.5
2022-12-26T00:00:00+00:00,65.565,12.309999999999999
2022-12-27T00:00:00+00:00,59.02,13.449000000000002
2022-12-28T00:00:00+00:00,116.5,13.75
2022-12-29T00:00:00+00:00,45.0838,13.83
2022-12-30T00:00:00+00:00,31.0432,14.33888
2022-12-31T00:00:00+00:00,60.7616,13.17948
2023-01-01T00:00:00+00:00,40.57,1.124
