Time Interval,Volume Ξ,Floor Price Ξ
2022-09-20T00:00:00+00:00,640.565,14.256
2022-09-21T00:00:00+00:00,387.152,14.3292
2022-09-22T00:00:00+00:00,393.521899,14.629999999999999
2022-09-23T00:00:00+00:00,250.969,14.55
2022-09-24T00:00:00+00:00,279.1652,15.613999999999999
2022-09-25T00:00:00+00:00,522.018,15.62
2022-09-26T00:00:00+00:00,386.1377,15.459999999999999
2022-09-27T00:00:00+00:00,208.53,15.35
2022-09-28T00:00:00+00:00,188.41222,14.919999
2022-09-29T00:00:00+00:00,234.474,14.9513
2022-09-30T00:00:00+00:00,144.9915,15.24
2022-10-01T00:00:00+00:00,218.2116,14.62956
2022-10-02T00:00:00+00:00,199.5303,14.6
2022-10-03T00:00:00+00:00,91.989,13.8945
2022-10-04T00:00:00+00:00,131.6111,14.3225
2022-10-05T00:00:00+00:00,204.33,14.125
2022-10-06T00:00:00+00:00,341.494633,14.5
2022-10-07T00:00:00+00:00,144.7351,14.84
2022-10-08T00:00:00+00:00,132.13076923076923,11.606153846153846
2022-10-09T00:00:00+00:00,205.95,14.92
2022-10-10T00:00:00+00:00,178.841,15.680100000000001
2022-10-11T00:00:00+00:00,423.191951,13.23157
2022-10-12T00:00:00+00:00,423.2362229848785,12.9688
2022-10-13T00:00:00+00:00,369.1189557717179,13.12
2022-10-14T00:00:00+00:00,239.26,13.475
2022-10-15T00:00:00+00:00,137.24,13.88
2022-10-16T00:00:00+00:00,221.438,13.964
2022-10-17T00:00:00+00:00,273.061699,13.867
2022-10-18T00:00:00+00:00,123.7829552268245,13.955
2022-10-19T00:00:00+00:00,119.8626,13.618
2022-10-20T00:00:00+00:00,135.27605,13.244
2022-10-21T00:00:00+00:00,108.83101,13
2022-10-22T00:00:00+00:00,139.22001912150972,12.90941771215097
2022-10-23T00:00:00+00:00,167.202,13.0048
2022-10-24T00:00:00+00:00,98.955,13.002799999999999
2022-10-25T00:00:00+00:00,139.403,12.495
2022-10-26T00:00:00+00:00,269.9054,12.235
2022-10-27T00:00:00+00:00,139.623,12.12
2022-10-28T00:00:00+00:00,187.25,13.032
2022-10-29T00:00:00+00:00,65.309,12.5
2022-10-30T00:00:00+00:00,127.02732214576915,11.74946442915383
2022-10-31T00:00:00+00:00,132.85205,12.084000000000001
2022-11-01T00:00:00+00:00,158.6476,11.55808
2022-11-02T00:00:00+00:00,206.039,11.790000000000001
2022-11-03T00:00:00+00:00,131.3871,11.4101
2022-11-04T00:00:00+00:00,200.5552,11.4526
2022-11-05T00:00:00+00:00,92.553,11.8652
2022-11-06T00:00:00+00:00,135.2266,11.516
2022-11-07T00:00:00+00:00,52,11.6
2022-11-08T00:00:00+00:00,190.7273001,11.53866
2022-11-09T00:00:00+00:00,522.7209,10.209999999999999
2022-11-10T00:00:00+00:00,464.5968111,10.2645
2022-11-11T00:00:00+00:00,410.336101,10.34505
2022-11-12T00:00:00+00:00,264.8569,10.414
2022-11-13T00:00:00+00:00,251.9531402,10.21046
2022-11-14T00:00:00+00:00,409.578701,9.4200007
2022-11-15T00:00:00+00:00,436.3307465822483,9.652466265492368
2022-11-16T00:00:00+00:00,477.3720909090909,10.905
2022-11-17T00:00:00+00:00,225.74731,10.59858
2022-11-18T00:00:00+00:00,154.8005,10.863999999999999
2022-11-19T00:00:00+00:00,290.0986,10.77
2022-11-20T00:00:00+00:00,130.0435,11.013530000000001
2022-11-21T00:00:00+00:00,194.6706,10.8002
2022-11-22T00:00:00+00:00,190.3754,10.924000000000001
2022-11-23T00:00:00+00:00,184.604,10.880500000000001
2022-11-24T00:00:00+00:00,148.04009,10.800072
2022-11-25T00:00:00+00:00,318.1748358195669,11.32
2022-11-26T00:00:00+00:00,590.6844673984945,13
2022-11-27T00:00:00+00:00,555.2405,14
2022-11-28T00:00:00+00:00,356.960711,13.0093
2022-11-29T00:00:00+00:00,360.2533,12.975999999999999
2022-11-30T00:00:00+00:00,243.282799999999,12.848
2022-12-01T00:00:00+00:00,131.18125,12.097025
2022-12-02T00:00:00+00:00,157.419,12.682
2022-12-03T00:00:00+00:00,156.29747,13.4
2022-12-04T00:00:00+00:00,239.88811,13.089224
2022-12-05T00:00:00+00:00,221.1664,14
2022-12-06T00:00:00+00:00,388.7619,13.610520000000001
2022-12-07T00:00:00+00:00,166.90870933554478,13.67233
2022-12-08T00:00:00+00:00,235.03641,14.0745
2022-12-09T00:00:00+00:00,192.8211458333333,13.926
2022-12-10T00:00:00+00:00,494.6247,14.3
2022-12-11T00:00:00+00:00,341.47093372657014,13.700555053913138
2022-12-12T00:00:00+00:00,228.3738,13.933159999999999
2022-12-13T00:00:00+00:00,350.157,14.0468
2022-12-14T00:00:00+00:00,88.290851,14.2265755
2022-12-15T00:00:00+00:00,225.26978,13.50004
2022-12-16T00:00:00+00:00,224.572,12.8
2022-12-17T00:00:00+00:00,111.709,13.83108
2022-12-18T00:00:00+00:00,164.2997,13.855
2022-12-19T00:00:00+00:00,140.7129,0.14
2022-12-20T00:00:00+00:00,434.8614,14.140179999999999
2022-12-21T00:00:00+00:00,424.3414,14.99
2022-12-22T00:00:00+00:00,306.7761,14.97064
2022-12-23T00:00:00+00:00,672.9679630036973,15.61474
2022-12-24T00:00:00+00:00,101.2903,15.77015
2022-12-25T00:00:00+00:00,198.8315,16.4
2022-12-26T00:00:00+00:00,222.92009,15.718551999999999
2022-12-27T00:00:00+00:00,190.894262,15.998961
2022-12-28T00:00:00+00:00,415.97821,16.253009
2022-12-29T00:00:00+00:00,221.8726,16.72
2022-12-30T00:00:00+00:00,233.685861,15.0723
2022-12-31T00:00:00+00:00,270.996279999998,10.840535000000003
2023-01-01T00:00:00+00:00,283.07994,15.829582
2023-01-02T00:00:00+00:00,279.2663,16.075000000000003
2023-01-03T00:00:00+00:00,38.35,17.794999999999998
2023-01-05T00:00:00+00:00,16.50403955206696,16.50403955206696
2023-01-06T00:00:00+00:00,17.205018363907456,17.205018363907456
